_id,lang,tln,cc,loc,p,tlt,plt,t,cr/$date,acr/$date,pln,flrs,f,uid
909081784427728896,en,83.40232,IN,nepal,1wwwewewert,26.49976,26.49976,RT @XylemInc: Text messages saved lives during Nepals flash floods: https://t.co/T3OaJsxPQx,2017-09-16T10:19:21.000Z,2016-03-29T15:15:20.000Z,83.40232,12,1e222211,714916373806321665
909082039537754114,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,RT @MoHFW_INDIA: #IndiaFightsDengue mobile app has been instrumental in creating awareness &amp; empowering the community to combat… ,2017-09-16T10:20:22.000Z,2010-03-07T05:23:46.000Z,76.97021,1230,1e222211,120730506
909083501445627904,en,78.49966,IN,hyderabad,1wwwewewert,17.3894,17.3894,"RT @KiranKS: Why should Mumbai have all the fun with floods, says Hyderabad.
Just a few hours of rain and parts of Hyderabad flo… ",2017-09-16T10:26:11.000Z,2009-11-01T02:26:03.000Z,78.49966,1688,1e222211,86681225
909084360606756864,en,85.66474,IN,karimnagar,1wwwewewert,25.56984,25.56984,"RT @PhanindraOnline: Urgently required O- blood for girl suffering with Dengue
Name:manaswi , Karimnagar govt. hospital. Contact: 998972472…",2017-09-16T10:29:36.000Z,2016-07-31T12:51:18.000Z,85.66474,799,1e222211,759816220279382016
909088240270839808,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-16T10:45:01.000Z,2014-12-24T09:43:51.000Z,81.57507,4,1e222211,2941985100
909089753437540352,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @AJEnglish: A map of where the monsoon floods have hit the strongest in India, Nepal and Bangladesh https://t.co/TI7OIbbTza https://t.co…",2017-09-16T10:51:01.000Z,2011-11-09T07:08:29.000Z,76.97021,374,1e222211,408442694
909089843241615360,en,83.40232,IN,nepal,1wwwewewert,26.49976,26.49976,RT @H2ONepal: Why focus on #Nepal? Its a #climatechange #hotspot w impacts like #floods &amp; #droughts from peaks to floodplains. C… ,2017-09-16T10:51:23.000Z,2010-05-05T14:24:15.000Z,83.40232,1212,1e222211,140549175
909090509292847105,en,18.5708,IN,pune,1wwwewewert,,,Know 3 instances of #Dengue in #Pune. All in September. Please keep your surroundings clean and beware of mosquitoes. #SwachhataHiSeva,2017-09-16T10:54:02.000Z,2010-08-28T03:19:31.000Z,18.5708,958,1e222211,183951819
909091107870433280,en,85.03937,IN,baja,1wwwewewert,21.29748,21.29748,"RT @EdJoyce: Hurricane #Norma 
Tropical storm watches and warnings in Baja California Sur; life-threatening flash floods possibl… ",2017-09-16T10:56:24.000Z,2012-10-08T13:37:24.000Z,85.03937,618,1e222211,868519454
909094758219468801,en,93,IN,assam,1wwwewewert,26,26,RT @gaurisalokhe: farmers in Assam turn to indigenous technical knowledge from their forefathers to protect their livelihoods… ,2017-09-16T11:10:55.000Z,2010-05-26T08:44:44.000Z,93,418,1e222211,148360988
909101871008120832,en,79.44226,IN,china,1wwwewewert,29.40435,29.40435,Free Mp3 Jilin City China Floods Wash Explosive Chemicals Into River (7.26 MB) Download https://t.co/vNxPw66MaI,2017-09-16T11:39:11.000Z,2017-07-24T08:18:09.000Z,79.44226,332,1e222211,889482335149752321
909103739562221568,en,83.40232,IN,nepal,1wwwewewert,26.49976,26.49976,RT @H2ONepal: Why focus on #Nepal? Its a #climatechange #hotspot w impacts like #floods &amp; #droughts from peaks to floodplains. C… ,2017-09-16T11:46:36.000Z,2009-08-16T10:42:50.000Z,83.40232,433,1e222211,66139575
909103912891723776,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @BittuSahgal: Rewilding India will bring carbon down from the atmosphere, reduce floods &amp; droughts. Tiger forests feed 600 rivers https:…",2017-09-16T11:47:17.000Z,2009-07-28T03:18:19.000Z,76.97021,2465,1e222211,60853673
909103992613015552,en,83.40232,IN,nepal,1wwwewewert,26.49976,26.49976,RT @H2ONepal: Why focus on #Nepal? Its a #climatechange #hotspot w impacts like #floods &amp; #droughts from peaks to floodplains. C… ,2017-09-16T11:47:36.000Z,2017-01-30T02:30:18.000Z,83.40232,9940,1e222211,825976920609288192
909104082123620354,en,85.66474,IN,karimnagar,1wwwewewert,25.56984,25.56984,"RT @PhanindraOnline: Urgently required O- blood for girl suffering with Dengue
Name:manaswi , Karimnagar govt. hospital. Contact: 998972472…",2017-09-16T11:47:58.000Z,2011-06-16T00:39:09.000Z,85.66474,219,1e222211,318260037
909107132523454464,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @BittuSahgal: Rewilding India will bring carbon down from the atmosphere, reduce floods &amp; droughts. Tiger forests feed 600 rivers https:…",2017-09-16T12:00:05.000Z,2010-04-11T03:19:43.000Z,76.97021,207,1e222211,131777991
909107273154273280,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AAPGovt4Delhi: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-16T12:00:38.000Z,2011-08-17T01:11:38.000Z,81.57507,312,1e222211,356691408
909111560508891136,hi,82.58418,IN,India,b850c1bfd38f30e0,19.938705,19.938705,#dengue का सबसे बड़ा इलाज यही है की सम्बंधित मंत्रालय के मंत्री कर्मचारी से मृत्यु जो इस बीमारी से हुई है का क्लेम वसूल किया जाये फिर देखो,2017-09-16T12:17:41.000Z,2010-04-28T14:03:08.000Z,82.58418,251,b850c1bfd38f30e0,138152805
909114829821972480,en,80.03853,IN,bihar,1wwwewewert,27.07982,27.07982,RT @vidyarthee: Happy to be back in my village in Bihar for few days &amp; find resilient people getting back to their normal lives aft… ,2017-09-16T12:30:40.000Z,2017-07-18T06:38:55.000Z,80.03853,83,1e222211,887283034877079554
909114855067615234,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,Floods in drought season: is this the future for parts of India? | Raghu Karnad https://t.co/NdXpE5e38x,2017-09-16T12:30:46.000Z,2009-08-03T09:24:20.000Z,76.97021,1941,1e222211,62532337
909114977268645888,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,RT @opp190: #IndiaFightsDengue mobile app has been instrumental in creating awareness &amp; empowering the community to combat… ,2017-09-16T12:31:15.000Z,2013-07-11T14:10:45.000Z,76.97021,342,1e222211,1586649326
909115167278952448,en,73.680145,IN,"Nashik, India",4eb61967687b4ffb,19.971298,19.971298,What a load of bull crap! I had Dengue and was cured only by Homoeopathy. Never had a allopathic drug in my entire… https://t.co/GTAc2w2Uum,2017-09-16T12:32:01.000Z,2009-06-18T06:29:51.000Z,73.680145,229,4eb61967687b4ffb,48326557
909115171133587463,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @BittuSahgal: Rewilding India will bring carbon down from the atmosphere, reduce floods &amp; droughts. Tiger forests feed 600 rivers https:…",2017-09-16T12:32:01.000Z,2010-03-22T08:30:56.000Z,76.97021,2347,1e222211,125339572
909116027878772736,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-16T12:35:26.000Z,2013-10-06T21:55:04.000Z,81.57507,1246,1e222211,1942775070
909119615812464640,en,75.02296,IN,kabale,1wwwewewert,13.77215,13.77215,RT @UNRA_UG: Weve dispatched off equipment to #Kabale &amp; #Kisiizi [hospital] as an emergency intervention following recent devas… ,2017-09-16T12:49:41.000Z,2017-09-15T16:01:34.000Z,75.02296,1,1e222211,908805516788412420
909121712372973570,en,82.22467,IN,sri,1wwwewewert,26.22267,26.22267,"https://t.co/fFxwPbFNc5 Sri Lanka dengue count tops 150,000 just before National Mosquito Control Week https://t.co/mthmaVAXVL",2017-09-16T12:58:01.000Z,2015-07-09T05:21:39.000Z,82.22467,173,1e222211,3367445063
909121720149331970,en,82.22467,IN,sri,1wwwewewert,26.22267,26.22267,"https://t.co/vHXvXDfxTF Sri Lanka dengue count tops 150,000 just before National Mosquito Control Week https://t.co/iONwC23vHi",2017-09-16T12:58:03.000Z,2016-12-22T13:30:54.000Z,82.22467,85,1e222211,812010037036142593
909121727967395846,en,82.22467,IN,sri,1wwwewewert,26.22267,26.22267,"https://t.co/57R3r3bWBX Sri Lanka dengue count tops 150,000 just before National Mosquito Control Week https://t.co/BOQu8Crr2S",2017-09-16T12:58:05.000Z,2015-07-03T13:53:48.000Z,82.22467,192,1e222211,3357366772
909121853616254976,en,82.22467,IN,sri,1wwwewewert,26.22267,26.22267,"https://t.co/3CJpHJYT2k Sri Lanka dengue count tops 150,000 just before National Mosquito Control Week https://t.co/R6zdOWUU8Z",2017-09-16T12:58:35.000Z,2017-05-23T13:23:21.000Z,82.22467,14,1e222211,867091093304877057
909123952429039616,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-16T13:06:55.000Z,2013-04-25T23:23:51.000Z,81.57507,361,1e222211,1381105633
909124899737804801,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @AnupKaphle: Nearly 1,200 people have died in Nepal, Bangladesh and India in the worst floods in years (Images: EPA, Reuters) https://t.…",2017-09-16T13:10:41.000Z,2016-08-05T13:59:54.000Z,76.97021,168,1e222211,761645423010410497
909124925729812481,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @AnupKaphle: Nearly 1,200 people have died in Nepal, Bangladesh and India in the worst floods in years (Images: EPA, Reuters) https://t.…",2017-09-16T13:10:47.000Z,2017-04-11T04:50:12.000Z,76.97021,1629,1e222211,851741665777799168
909125466623062016,en,80.26483,IN,chennai,1wwwewewert,13.08891,13.08891,"4 out of 11girls got dengue here.in my friends place,many got malaria.all disease spread in Chennai.I need to finish exam nd run to home",2017-09-16T13:12:56.000Z,2014-11-08T03:26:59.000Z,80.26483,101,1e222211,2893614835
909125949635080202,en,84.81581,IN,nasir,1wwwewewert,25.07456,25.07456,Dr Mir Karim &amp; ADR shakeel trained almost 1600 students about dengue safety measures at Nasir bagh road &amp; Palosai s… https://t.co/1zpDEJNMCW,2017-09-16T13:14:51.000Z,2016-03-17T12:17:37.000Z,84.81581,14525,1e222211,710522993626247168
909126526205009921,en,71.5,IN,gujarat,1wwwewewert,22.85,22.85,"RT @CairnOilandGas: During floods, our team mobilized free medical camps &amp; distributed relief supplies in various districts of Gujarat.… ",2017-09-16T13:17:09.000Z,2008-07-11T08:07:28.000Z,71.5,1211,1e222211,15391279
909127106625339392,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @AnupKaphle: Nearly 1,200 people have died in Nepal, Bangladesh and India in the worst floods in years (Images: EPA, Reuters) https://t.…",2017-09-16T13:19:27.000Z,2010-06-21T14:32:16.000Z,76.97021,205,1e222211,158104308
909129760340680704,en,85.7941,IN,sudan,1wwwewewert,24.24794,24.24794,"Our hearts are in South Sudan as over 100,000 have been displaced due to floods. 

https://t.co/rFFouLEFTu",2017-09-16T13:30:00.000Z,2009-02-24T19:20:48.000Z,85.7941,240554,1e222211,21818737
909130038875951104,en,85.7941,IN,sudan,1wwwewewert,24.24794,24.24794,"RT @Invisible: Our hearts are in South Sudan as over 100,000 have been displaced due to floods. 

https://t.co/rFFouLEFTu",2017-09-16T13:31:06.000Z,2013-10-18T17:21:58.000Z,85.7941,668,1e222211,1969676334
909130319852339205,en,85.7941,IN,sudan,1wwwewewert,24.24794,24.24794,"RT @Invisible: Our hearts are in South Sudan as over 100,000 have been displaced due to floods. 

https://t.co/rFFouLEFTu",2017-09-16T13:32:13.000Z,2009-03-23T12:57:29.000Z,85.7941,1849,1e222211,26058154
909130578070507520,en,85.7941,IN,sudan,1wwwewewert,24.24794,24.24794,"RT @Invisible: Our hearts are in South Sudan as over 100,000 have been displaced due to floods. 

https://t.co/rFFouLEFTu",2017-09-16T13:33:15.000Z,2011-02-10T13:10:44.000Z,85.7941,174,1e222211,250253697
909130717061246976,en,85.7941,IN,sudan,1wwwewewert,24.24794,24.24794,"RT @Invisible: Our hearts are in South Sudan as over 100,000 have been displaced due to floods. 

https://t.co/rFFouLEFTu",2017-09-16T13:33:48.000Z,2009-07-01T15:26:07.000Z,85.7941,1506,1e222211,52848253
909130867221688321,en,80.27847,IN,chenai,1wwwewewert,13.08784,13.08784,"@RaviSinghKA In Nepal,Utrakhand,Chenai-bihar floods who was there? i think humans 😊 most people were not aware of u until now",2017-09-16T13:34:24.000Z,2011-12-30T01:54:37.000Z,80.27847,30,1e222211,450437722
909131403857727488,en,85.7941,IN,sudan,1wwwewewert,24.24794,24.24794,"RT @Invisible: Our hearts are in South Sudan as over 100,000 have been displaced due to floods. 

https://t.co/rFFouLEFTu",2017-09-16T13:36:32.000Z,2011-12-03T23:11:27.000Z,85.7941,472,1e222211,427941219
909131485583519744,en,80.27847,IN,chenai,1wwwewewert,13.08784,13.08784,"RT @amrik1392: @RaviSinghKA In Nepal,Utrakhand,Chenai-bihar floods who was there? i think humans 😊 most people were not aware of u until now",2017-09-16T13:36:51.000Z,2014-02-16T18:08:54.000Z,80.27847,24691,1e222211,2347762888
909131511047303169,en,80.27847,IN,chenai,1wwwewewert,13.08784,13.08784,"RT @amrik1392: @RaviSinghKA In Nepal,Utrakhand,Chenai-bihar floods who was there? i think humans 😊 most people were not aware of u until now",2017-09-16T13:36:57.000Z,2017-09-16T13:36:18.000Z,80.27847,0,1e222211,909131346748100608
909132418698944512,en,80.27847,IN,chenai,1wwwewewert,13.08784,13.08784,"RT @amrik1392: @RaviSinghKA In Nepal,Utrakhand,Chenai-bihar floods who was there? i think humans 😊 most people were not aware of u until now",2017-09-16T13:40:34.000Z,2012-08-03T23:10:45.000Z,80.27847,6670,1e222211,736095344
909133226207150080,en,80.27847,IN,chenai,1wwwewewert,13.08784,13.08784,"RT @amrik1392: @RaviSinghKA In Nepal,Utrakhand,Chenai-bihar floods who was there? i think humans 😊 most people were not aware of u until now",2017-09-16T13:43:46.000Z,2014-11-25T08:12:30.000Z,80.27847,19,1e222211,2910052784
909136026018263040,en,93,IN,assam,1wwwewewert,26,26,Unbelievable and shameful. Patanjali dumps expired relief material in Assam for flood victims. Officials take tough… https://t.co/4DEkbRIfAO,2017-09-16T13:54:54.000Z,2009-04-14T07:50:08.000Z,93,50755,1e222211,31119205
909136048982315010,en,85.7941,IN,sudan,1wwwewewert,24.24794,24.24794,"RT @Invisible: Our hearts are in South Sudan as over 100,000 have been displaced due to floods. 

https://t.co/rFFouLEFTu",2017-09-16T13:54:59.000Z,2010-08-12T09:11:40.000Z,85.7941,146,1e222211,177584064
909136217135915008,en,93,IN,assam,1wwwewewert,26,26,RT @neeleshmisra: Unbelievable and shameful. Patanjali dumps expired relief material in Assam for flood victims. Officials take tough… ,2017-09-16T13:55:39.000Z,2011-07-19T13:36:49.000Z,93,9459,1e222211,338552196
909136409444806656,en,93,IN,assam,1wwwewewert,26,26,RT @neeleshmisra: Unbelievable and shameful. Patanjali dumps expired relief material in Assam for flood victims. Officials take tough… ,2017-09-16T13:56:25.000Z,2010-06-20T05:26:10.000Z,93,883,1e222211,157625378
909136532656631808,en,93,IN,assam,1wwwewewert,26,26,RT @neeleshmisra: Unbelievable and shameful. Patanjali dumps expired relief material in Assam for flood victims. Officials take tough… ,2017-09-16T13:56:54.000Z,2008-03-26T08:13:29.000Z,93,1280,1e222211,14225681
909136536087572480,en,93,IN,assam,1wwwewewert,26,26,RT @neeleshmisra: Unbelievable and shameful. Patanjali dumps expired relief material in Assam for flood victims. Officials take tough… ,2017-09-16T13:56:55.000Z,2014-09-08T12:34:33.000Z,93,282,1e222211,2798394505
909136690186297346,en,93,IN,assam,1wwwewewert,26,26,RT @neeleshmisra: Unbelievable and shameful. Patanjali dumps expired relief material in Assam for flood victims. Officials take tough… ,2017-09-16T13:57:32.000Z,2016-11-11T16:34:43.000Z,93,88,1e222211,797198395924422656
909136838849216513,en,93,IN,assam,1wwwewewert,26,26,RT @neeleshmisra: Unbelievable and shameful. Patanjali dumps expired relief material in Assam for flood victims. Officials take tough… ,2017-09-16T13:58:07.000Z,2010-05-15T07:27:33.000Z,93,781,1e222211,144150511
909136851503505409,en,93,IN,assam,1wwwewewert,26,26,RT @neeleshmisra: Unbelievable and shameful. Patanjali dumps expired relief material in Assam for flood victims. Officials take tough… ,2017-09-16T13:58:11.000Z,2015-05-25T11:24:43.000Z,93,329,1e222211,3226417249
909137710593527809,en,83.40232,IN,nepal,1wwwewewert,26.49976,26.49976,RT @UNDP: This school reopened in 9 days after deadly #floods in #Nepal. How? The power of #YouthAction: https://t.co/gIPop9QvYg #ActonClim…,2017-09-16T14:01:35.000Z,2009-05-19T23:29:13.000Z,83.40232,744,1e222211,41299957
909138164731699201,en,93,IN,assam,1wwwewewert,26,26,RT @neeleshmisra: Unbelievable and shameful. Patanjali dumps expired relief material in Assam for flood victims. Officials take tough… ,2017-09-16T14:03:24.000Z,2009-10-14T12:07:20.000Z,93,135,1e222211,82412694
909138380121935872,in,76.52968,IN,ki,1wwwewewert,32.33747,32.33747,@IaMenGineEr_1 @Aliya313 @biyaali57 R imran niazi ek Hindu ki shadi py naach raha tha London men jb log dengue sy Mar rahy thy,2017-09-16T14:04:15.000Z,2017-08-02T12:39:55.000Z,76.52968,10,1e222211,892809702895169546
909138509528629248,en,93,IN,assam,1wwwewewert,26,26,RT @neeleshmisra: Unbelievable and shameful. Patanjali dumps expired relief material in Assam for flood victims. Officials take tough… ,2017-09-16T14:04:46.000Z,2009-05-06T00:06:41.000Z,93,250,1e222211,38122711
909139235386650626,en,93,IN,assam,1wwwewewert,26,26,RT @neeleshmisra: Unbelievable and shameful. Patanjali dumps expired relief material in Assam for flood victims. Officials take tough… ,2017-09-16T14:07:39.000Z,2009-12-21T02:47:38.000Z,93,260,1e222211,98324007
909139418035847168,en,93,IN,assam,1wwwewewert,26,26,RT @neeleshmisra: Unbelievable and shameful. Patanjali dumps expired relief material in Assam for flood victims. Officials take tough… ,2017-09-16T14:08:22.000Z,2010-04-01T10:12:17.000Z,93,386,1e222211,128591102
909139708286029824,en,85.7941,IN,sudan,1wwwewewert,24.24794,24.24794,"RT @Invisible: Our hearts are in South Sudan as over 100,000 have been displaced due to floods. 

https://t.co/rFFouLEFTu",2017-09-16T14:09:32.000Z,2011-12-17T03:08:04.000Z,85.7941,414,1e222211,439027602
909139924414271490,en,72.84962,IN,mumbai,1wwwewewert,18.95963,18.95963,"Floods in Houston and Mumbai, Cat 5 #Irma, Heat Waves in California &amp; Turkey,... Chinese working hard on that Globa… https://t.co/Gvde7MLXY1",2017-09-16T14:10:23.000Z,2009-03-31T22:16:24.000Z,72.84962,1542,1e222211,28044313
